seed			TC_ID			partirion			killedMutants			numOfUnkilledMutants
0				3250				12														1
0				3265				7														1
0				3367				5														1
0				3393				17														1
0				3434				12														1
0				3448				10														1
0				3460				15														1
0				3463				1														1
0				3498				16														1
0				3525				12														1
0				3549				11														1
0				3559				7														1
0				3577				0														1
0				3583				1														1
0				3674				11														1
0				3688				6														1
0				3691				7														1
0				3693				1														1
0				3699				6														1
0				3713				12														1
0				3751				5														1
0				3753				12														1
0				3783				11														1
0				3817				5														1
0				3899				5														1
0				3900				5														1
0				3984				11														1
0				4007				2														1
0				4009				6														1
0				4054				15														1
0				4071				0														1
0				4152				14														1
0				4174				2														1
0				4176				14														1
0				4318				14														1
0				4319				1														1
0				4323				0														1
0				4332				16														1
0				4381				5														1
0				4382				0														1
0				4407				15														1
0				4414				4														1
0				4429				0														1
0				4430				0														1
0				4450				5														1
0				4492				5														1
0				4510				16														1
0				4546				7														1
0				4564				13														1
0				4583				7														1
0				4589				2														1
0				4590				1														1
0				4602				10														1
0				4657				8														1
0				4703				12														1
0				4707				4														1
0				4730				11														1
0				4774				5														1
0				4777				10														1
0				4790				15														1
0				4818				16														1
0				4870				17														1
0				4877				15														1
0				4914				11														1
0				4924				6														1
0				4942				12														1
0				4970				6														1
0				4980				0														1
0				5029				15														1
0				5032				3														1
0				5051				17														1
0				5052				0														1
0				5057				6														1
0				5064				16														1
0				5098				7														1
0				5107				3														1
0				5123				2														1
0				5130				6														1
0				5139				1														1
0				5161				12														1
0				5180				15														1
0				5187				4														1
0				5200				15														1
0				5206				15														1
0				5225				9														1
0				5361				8														1
0				5369				0														1
0				5387				3														1
0				5421				15														1
0				5539				11														1
0				5721				17														1
0				5763				6														1
0				5769				4														1
0				5818				12														1
0				5844				8														1
0				5912				12														1
0				5916				16														1
0				5921				9														1
0				5922				9														1
0				5926				7														1
0				6024				14														1
0				6033				11														1
0				6037				9														1
0				6055				6														1
0				6059				0														1
0				6082				12														1
0				6084				7														1
0				6088				16														1
0				6108				16														1
0				6137				11														1
0				6287				17														1
0				6301				7														1
0				6319				10														1
0				6332				9						AORB_175								0
1				29				0														4
1				38				1														4
1				130				2														4
1				142				3														4
1				147				4														4
1				164				5														4
1				176				6														4
1				182				7														4
1				192				8														4
1				205				9														4
1				241				10														4
1				291				11														4
1				327				12														4
1				358				13														4
1				462				14						AOIS_102								3
1				473				15														3
1				474				16														3
1				488				17														3
1				503				0														3
1				507				1														3
1				546				2														3
1				575				3														3
1				576				4														3
1				607				5														3
1				630				6														3
1				634				7														3
1				635				8														3
1				636				9														3
1				650				10														3
1				674				11														3
1				676				12														3
1				677				13														3
1				735				14														3
1				738				15														3
1				742				16														3
1				779				17														3
1				791				13														3
1				804				7														3
1				806				4														3
1				830				12														3
1				843				1														3
1				855				6														3
1				872				0						COI_33								2
1				875				0														2
1				883				3														2
1				907				15														2
1				940				10														2
1				943				13														2
1				963				4														2
1				1005				16														2
1				1074				8														2
1				1075				13														2
1				1101				4														2
1				1178				17														2
1				1278				8														2
1				1312				14														2
1				1326				0														2
1				1332				9														2
1				1351				5														2
1				1408				17														2
1				1417				0														2
1				1418				16														2
1				1422				16														2
1				1439				3														2
1				1450				14														2
1				1458				8														2
1				1738				17														2
1				1796				11														2
1				1826				5														2
1				1840				0														2
1				1890				8														2
1				1892				1														2
1				1917				5														2
1				1938				14														2
1				1999				14														2
1				2013				6														2
1				2036				11														2
1				2149				17														2
1				2224				11														2
1				2285				12														2
1				2313				0														2
1				2331				6														2
1				2362				5														2
1				2370				1														2
1				2389				13														2
1				2599				11														2
1				2602				16														2
1				2609				4														2
1				2613				14														2
1				2621				12														2
1				2624				16														2
1				2642				13														2
1				2644				5														2
1				2645				9														2
1				2655				0														2
1				2680				0														2
1				2684				10														2
1				2785				15														2
1				2791				5														2
1				2797				3														2
1				2803				13														2
1				2808				6														2
1				2891				8														2
1				2999				8														2
1				3011				14														2
1				3031				13														2
1				3042				12														2
1				3075				13														2
1				3086				3														2
1				3088				7														2
1				3174				11														2
1				3185				2														2
1				3192				7														2
1				3225				10														2
1				3337				12														2
1				3460				14														2
1				3487				5														2
1				3491				3														2
1				3495				9														2
1				3496				7						AOIS_101								1
1				3508				12														1
1				3524				8														1
1				3539				16														1
1				3610				8														1
1				3628				14														1
1				3696				8														1
1				3787				12														1
1				3978				11														1
1				3998				4														1
1				4030				1														1
1				4094				9														1
1				4103				0														1
1				4224				17														1
1				4226				1														1
1				4271				15														1
1				4284				0														1
1				4296				2														1
1				4332				6														1
1				4340				13														1
1				4347				4														1
1				4377				12														1
1				4393				2														1
1				4396				1														1
1				4458				9														1
1				4474				8														1
1				4539				5														1
1				4635				9														1
1				4755				11														1
1				4787				4														1
1				4818				7														1
1				4885				9														1
1				4891				13														1
1				4901				9														1
1				4909				4														1
1				4912				10														1
1				4926				3														1
1				4928				13														1
1				5000				5														1
1				5022				0														1
1				5045				13														1
1				5052				13														1
1				5066				11														1
1				5095				15														1
1				5098				10														1
1				5137				15														1
1				5138				4														1
1				5139				3														1
1				5343				8														1
1				5349				4														1
1				5430				6														1
1				5466				3														1
1				5504				6														1
1				5509				7														1
1				5514				6														1
1				5515				16														1
1				5546				11														1
1				5610				9														1
1				5677				14														1
1				5709				7														1
1				5715				4														1
1				5718				2														1
1				5723				13														1
1				5732				13														1
1				5737				9														1
1				5740				13														1
1				5773				9														1
1				5774				15														1
1				5799				2														1
1				5807				14														1
1				5808				9														1
1				5850				8														1
1				5859				7														1
1				5865				16														1
1				5876				8														1
1				5890				15														1
1				5908				11														1
1				5919				6														1
1				5948				14														1
1				5955				5														1
1				5967				7														1
1				5985				3														1
1				6006				13														1
1				6012				0														1
1				6041				17														1
1				6065				7														1
1				6099				4														1
1				6147				10														1
1				6154				14														1
1				6157				10						AORB_175								0
2				12				0														4
2				16				1														4
2				43				2														4
2				46				3														4
2				52				4														4
2				57				5														4
2				81				6														4
2				87				7						AOIS_101AOIS_102								2
2				142				8														2
2				160				9														2
2				161				10														2
2				195				11														2
2				199				12														2
2				219				13														2
2				366				14														2
2				406				15														2
2				420				16														2
2				427				17														2
2				430				0														2
2				432				1														2
2				458				2														2
2				459				3														2
2				460				4														2
2				508				5														2
2				537				6														2
2				545				7														2
2				582				8														2
2				601				9						COI_33								1
2				619				10														1
2				698				11														1
2				716				12														1
2				725				13														1
2				754				14														1
2				765				15														1
2				766				16														1
2				792				17														1
2				797				13														1
2				812				16														1
2				844				12														1
2				868				16														1
2				875				13														1
2				893				13														1
2				909				2														1
2				988				17														1
2				993				10														1
2				1005				16														1
2				1112				11														1
2				1206				17														1
2				1246				12														1
2				1292				13														1
2				1293				15														1
2				1310				9						AORB_175								0
3				10				0														4
3				14				1														4
3				21				2														4
3				25				3														4
3				36				4														4
3				80				5														4
3				125				6														4
3				135				7														4
3				245				8														4
3				282				9														4
3				285				10														4
3				357				11														4
3				363				12														4
3				380				13														4
3				507				14														4
3				526				15														4
3				555				16														4
3				804				17														4
3				805				0														4
3				822				1														4
3				861				2														4
3				866				3														4
3				867				4														4
3				873				5														4
3				874				6														4
3				882				7														4
3				1079				8														4
3				1081				9														4
3				1094				10														4
3				1181				11														4
3				1186				12														4
3				1199				13														4
3				1428				14														4
3				1432				15														4
3				1441				16														4
3				1462				17														4
3				1464				9														4
3				1478				9														4
3				1503				9														4
3				1505				9														4
3				1511				9														4
3				1524				9														4
3				1541				9														4
3				1549				9														4
3				1561				9														4
3				1562				9														4
3				1564				9														4
3				1566				9														4
3				1578				9														4
3				1583				9														4
3				1593				9						AORB_175								3
3				1626				0														3
3				1666				13														3
3				1668				15														3
3				1672				8														3
3				1710				0														3
3				1719				13						AOIS_102								2
3				1780				16														2
3				1785				3														2
3				1794				1														2
3				1813				4														2
3				1838				12						COI_33								1
3				1864				17														1
3				1867				4														1
3				1874				13														1
3				1889				12														1
3				1918				6														1
3				1927				12														1
3				1928				10														1
3				1929				6														1
3				1930				16														1
3				1941				3														1
3				1969				5														1
3				1972				0														1
3				1983				0														1
3				2018				10														1
3				2026				16														1
3				2070				17														1
3				2122				11														1
3				2179				10														1
3				2255				6						AOIS_101								0
4				22				0														4
4				25				1														4
4				57				2														4
4				62				3														4
4				63				4														4
4				136				5														4
4				201				6														4
4				211				7														4
4				263				8														4
4				272				9														4
4				290				10														4
4				298				11														4
4				363				12														4
4				367				13						AOIS_102								3
4				416				14														3
4				435				15														3
4				449				16														3
4				464				17														3
4				476				0														3
4				485				1														3
4				527				2														3
4				533				3						COI_33								2
4				535				4														2
4				559				5														2
4				586				6														2
4				588				7														2
4				636				8														2
4				648				9														2
4				666				10														2
4				678				11														2
4				696				12														2
4				707				13														2
4				775				14														2
4				877				15														2
4				908				16														2
4				925				17														2
4				929				4														2
4				937				6														2
4				939				15														2
4				987				12														2
4				1000				0														2
4				1030				3														2
4				1049				10														2
4				1069				15														2
4				1098				9														2
4				1139				17														2
4				1197				2														2
4				1200				14														2
4				1209				5														2
4				1227				6														2
4				1239				6														2
4				1254				16														2
4				1288				8														2
4				1299				0														2
4				1303				8														2
4				1335				5														2
4				1336				16														2
4				1365				17														2
4				1393				6														2
4				1404				6														2
4				1428				10														2
4				1464				15														2
4				1491				7														2
4				1605				2														2
4				1607				4														2
4				1619				7														2
4				1623				12														2
4				1644				2														2
4				1763				17														2
4				1790				17														2
4				1801				13														2
4				1823				16														2
4				1825				0														2
4				1848				6														2
4				1853				6														2
4				1913				12														2
4				1922				16														2
4				1928				16														2
4				1935				3														2
4				2073				8						AOIS_101								1
4				2109				8														1
4				2147				6														1
4				2159				12														1
4				2163				1														1
4				2175				13														1
4				2194				13														1
4				2210				7														1
4				2271				12														1
4				2309				2														1
4				2320				11														1
4				2323				4														1
4				2325				0														1
4				2344				10														1
4				2358				10														1
4				2431				6														1
4				2475				15														1
4				2486				7														1
4				2494				13														1
4				2600				11														1
4				2604				15														1
4				2621				0														1
4				2630				13														1
4				2652				0														1
4				2662				1														1
4				2664				12														1
4				2671				4														1
4				2683				15														1
4				2733				12														1
4				2750				3														1
4				2765				0														1
4				2772				5														1
4				2787				9														1
4				2826				15														1
4				2835				13														1
4				2839				16														1
4				2842				1														1
4				2871				5														1
4				2881				13														1
4				2885				15														1
4				2913				17														1
4				2942				5														1
4				2968				9														1
4				2994				4														1
4				3016				4														1
4				3019				13														1
4				3021				4														1
4				3236				8														1
4				3255				6														1
4				3257				7														1
4				3263				1														1
4				3281				17														1
4				3314				8														1
4				3315				3														1
4				3341				14														1
4				3357				14														1
4				3362				12														1
4				3368				12														1
4				3376				6														1
4				3384				9														1
4				3385				14														1
4				3392				15														1
4				3408				17														1
4				3431				6														1
4				3432				0														1
4				3446				4														1
4				3464				16														1
4				3486				10														1
4				3493				0														1
4				3556				11														1
4				3593				10														1
4				3729				11														1
4				3737				12														1
4				3747				11														1
4				3773				2														1
4				3782				12														1
4				3827				9														1
4				3844				9														1
4				3910				11														1
4				3929				8														1
4				3943				3														1
4				3962				9														1
4				3972				1														1
4				4136				14														1
4				4180				14														1
4				4187				6														1
4				4223				6														1
4				4243				7														1
4				4253				9														1
4				4288				3														1
4				4324				9														1
4				4330				4														1
4				4357				2														1
4				4401				10														1
4				4442				17														1
4				4457				12														1
4				4547				11														1
4				4549				0														1
4				4552				7														1
4				4555				3														1
4				4559				13														1
4				4634				8														1
4				4635				3														1
4				4731				11														1
4				4739				0														1
4				4740				3														1
4				4746				12														1
4				4812				14														1
4				4817				17														1
4				4831				11														1
4				4833				1														1
4				4845				4														1
4				4857				8														1
4				4928				14														1
4				4944				17														1
4				4954				14														1
4				4969				15														1
4				4990				15														1
4				5004				15														1
4				5019				10														1
4				5081				14														1
4				5084				3														1
4				5087				15														1
4				5094				3														1
4				5118				12														1
4				5179				17														1
4				5185				4														1
4				5408				11														1
4				5437				5														1
4				5452				13														1
4				5455				4														1
4				5457				17														1
4				5499				17														1
4				5511				4														1
4				5514				10														1
4				5522				7														1
4				5608				14														1
4				5693				14														1
4				5763				8														1
4				5767				15														1
4				5800				15														1
4				5808				2														1
4				5850				17														1
4				5858				3														1
4				5859				14														1
4				5917				17														1
4				5950				13														1
4				5953				12														1
4				5967				4														1
4				5984				15														1
4				6071				14														1
4				6090				10														1
4				6122				15														1
4				6125				13														1
4				6172				16														1
4				6210				17														1
4				6295				8														1
4				6313				9														1
4				6422				8														1
4				6457				13														1
4				6458				15														1
4				6460				9														1
4				6475				11														1
4				6479				1														1
4				6481				10														1
4				6529				12														1
4				6592				7														1
4				6593				9														1
4				6598				3														1
4				6609				10														1
4				6640				16														1
4				6652				12														1
4				6819				8														1
4				6823				1														1
4				6837				2														1
4				6838				0														1
4				7018				8														1
4				7027				10														1
4				7033				9						AORB_175								0
5				3				0														4
5				6				1														4
5				30				2														4
5				58				3														4
5				67				4														4
5				74				5														4
5				87				6														4
5				95				7														4
5				119				8														4
5				120				9														4
5				126				10						AORB_175								3
5				162				11														3
5				181				12														3
5				206				13						AOIS_102								2
5				216				14														2
5				262				15														2
5				289				16														2
5				294				17														2
5				295				0														2
5				300				1														2
5				367				2														2
5				369				3														2
5				381				4														2
5				414				5														2
5				462				6														2
5				463				7														2
5				496				8														2
5				497				9						COI_33								1
5				502				10														1
5				551				11														1
5				586				12														1
5				596				13														1
5				611				14														1
5				651				15														1
5				654				16														1
5				710				17														1
5				712				7														1
5				716				7														1
5				726				3														1
5				765				14														1
5				782				15														1
5				786				7						AOIS_101								0
6				5				0														4
6				9				1														4
6				24				2														4
6				30				3														4
6				39				4														4
6				91				5														4
6				154				6														4
6				163				7														4
6				164				8														4
6				174				9														4
6				179				10														4
6				214				11														4
6				247				12														4
6				248				13														4
6				298				14														4
6				315				15														4
6				333				16														4
6				401				17														4
6				416				0														4
6				420				1														4
6				434				2														4
6				467				3														4
6				472				4														4
6				567				5														4
6				598				6														4
6				620				7														4
6				627				8														4
6				649				9						COI_33								3
6				652				10														3
6				675				11														3
6				688				12														3
6				696				13														3
6				772				14														3
6				809				15														3
6				814				16														3
6				840				17														3
6				981				2														3
6				989				10														3
6				1048				14														3
6				1191				17														3
6				1231				17														3
6				1242				16														3
6				1251				0														3
6				1298				17														3
6				1308				8														3
6				1328				10														3
6				1482				11														3
6				1488				3														3
6				1497				13														3
6				1538				13														3
6				1549				5														3
6				1556				3														3
6				1598				8														3
6				1608				17														3
6				1618				8														3
6				1625				6						AOIS_101AOIS_102								1
6				1629				17														1
6				1635				13														1
6				1640				13														1
6				1654				2														1
6				1690				17														1
6				1693				13														1
6				1696				9														1
6				1700				4														1
6				1722				9														1
6				1733				9														1
6				1737				3														1
6				1805				11														1
6				1823				1														1
6				1828				2														1
6				1832				5														1
6				1867				9														1
6				1870				1														1
6				1893				2														1
6				1896				3														1
6				1945				5														1
6				1954				15														1
6				2104				17														1
6				2135				6														1
6				2145				15														1
6				2146				7														1
6				2156				5														1
6				2170				3														1
6				2182				10														1
6				2196				11														1
6				2200				12														1
6				2208				7														1
6				2219				16														1
6				2235				4														1
6				2263				17														1
6				2265				4														1
6				2282				14														1
6				2309				8														1
6				2329				3														1
6				2331				10														1
6				2334				7														1
6				2392				5														1
6				2409				7														1
6				2440				10														1
6				2452				3														1
6				2453				4														1
6				2458				12														1
6				2581				14														1
6				2622				14														1
6				2679				11														1
6				2688				12														1
6				2696				1														1
6				2710				4														1
6				2802				0														1
6				2829				10														1
6				2853				3														1
6				2877				10														1
6				2948				16														1
6				2952				0														1
6				2953				0														1
6				2959				10														1
6				2991				17														1
6				3003				3														1
6				3064				17														1
6				3073				5														1
6				3157				5														1
6				3174				0														1
6				3179				10														1
6				3196				13														1
6				3216				15														1
6				3225				13														1
6				3285				2														1
6				3294				7														1
6				3315				9														1
6				3329				15														1
6				3351				14														1
6				3357				0														1
6				3375				15														1
6				3377				16														1
6				3386				16														1
6				3397				0														1
6				3407				0														1
6				3425				5														1
6				3427				14														1
6				3448				12														1
6				3456				12														1
6				3487				14														1
6				3515				5														1
6				3528				13														1
6				3547				10														1
6				3567				4														1
6				3609				7														1
6				3749				14														1
6				3753				7														1
6				3784				12														1
6				3786				6														1
6				3794				6														1
6				3809				15														1
6				3825				13														1
6				3828				2														1
6				3831				1														1
6				3909				9						AORB_175								0
7				21				0						COI_33								3
7				30				1														3
7				49				2														3
7				66				3														3
7				77				4														3
7				105				5														3
7				154				6														3
7				160				7														3
7				165				8														3
7				171				9														3
7				176				10														3
7				208				11														3
7				277				12														3
7				283				13														3
7				351				14														3
7				384				15														3
7				427				16														3
7				588				17														3
7				593				0														3
7				599				1														3
7				603				2														3
7				608				3														3
7				618				4														3
7				652				5														3
7				668				6														3
7				746				7														3
7				773				8														3
7				778				9														3
7				781				10														3
7				870				11														3
7				894				12														3
7				908				13														3
7				945				14														3
7				970				15														3
7				998				16														3
7				1076				17														3
7				1088				9														3
7				1105				9						AORB_175								2
7				1124				9														2
7				1129				9														2
7				1142				9														2
7				1148				9														2
7				1159				9														2
7				1192				9														2
7				1195				9														2
7				1205				9														2
7				1216				9														2
7				1227				9														2
7				1250				9														2
7				1300				9														2
7				1325				9														2
7				1358				9														2
7				1362				9														2
7				1469				9														2
7				1477				9														2
7				1529				9														2
7				1551				9														2
7				1562				9														2
7				1575				9														2
7				1584				9														2
7				1629				9														2
7				1637				9														2
7				1726				9														2
7				1739				9														2
7				1756				9														2
7				1835				9														2
7				1837				9														2
7				1900				9														2
7				1910				9														2
7				1924				9														2
7				1926				9														2
7				1935				9														2
7				1963				9														2
7				1975				9														2
7				1990				9														2
7				2006				9														2
7				2060				9														2
7				2074				9														2
7				2080				9														2
7				2085				9														2
7				2099				9														2
7				2110				9														2
7				2124				9														2
7				2171				9														2
7				2181				9														2
7				2226				9														2
7				2247				9														2
7				2285				9														2
7				2295				9														2
7				2323				9														2
7				2333				9														2
7				2387				9														2
7				2441				9														2
7				2463				9														2
7				2497				9														2
7				2512				9														2
7				2513				9														2
7				2545				9														2
7				2554				9														2
7				2585				9														2
7				2600				9														2
7				2609				9														2
7				2683				9														2
7				2725				9														2
7				2727				9														2
7				2743				9														2
7				2746				9														2
7				2755				9														2
7				2758				9														2
7				2765				9														2
7				2768				9														2
7				2789				9														2
7				2829				9														2
7				2850				9														2
7				2858				9														2
7				2860				9														2
7				2868				9														2
7				2876				9														2
7				2889				9														2
7				2908				9														2
7				2924				9														2
7				2958				9														2
7				2974				9														2
7				2995				9														2
7				3017				9														2
7				3048				9														2
7				3066				9														2
7				3155				9														2
7				3160				9														2
7				3236				9														2
7				3256				9														2
7				3299				9														2
7				3305				9														2
7				3315				9														2
7				3344				9														2
7				3393				9														2
7				3394				9														2
7				3395				9														2
7				3400				9														2
7				3431				9														2
7				3460				9														2
7				3468				9														2
7				3485				9														2
7				3505				9														2
7				3515				9														2
7				3517				9														2
7				3536				9														2
7				3537				9														2
7				3567				9														2
7				3569				9														2
7				3599				9														2
7				3633				9														2
7				3657				9														2
7				3666				9														2
7				3691				9														2
7				3717				9														2
7				3720				9														2
7				3733				9														2
7				3748				9														2
7				3804				9														2
7				3817				9														2
7				3829				9														2
7				3849				9														2
7				3880				9														2
7				3919				9														2
7				3985				9														2
7				4040				9														2
7				4048				9														2
7				4063				9														2
7				4084				9														2
7				4137				9														2
7				4144				9														2
7				4168				9														2
7				4186				9														2
7				4201				9														2
7				4203				9														2
7				4247				9														2
7				4332				9														2
7				4345				9														2
7				4347				9														2
7				4351				9														2
7				4354				9														2
7				4373				9														2
7				4386				9														2
7				4428				9														2
7				4482				9														2
7				4543				9														2
7				4622				9														2
7				4641				9														2
7				4655				9														2
7				4664				9														2
7				4682				9														2
7				4692				9														2
7				4694				9														2
7				4697				9														2
7				4711				9														2
7				4729				9														2
7				4743				9														2
7				4752				9														2
7				4758				9														2
7				4768				9														2
7				4807				9														2
7				4840				9														2
7				4846				9														2
7				4924				9														2
7				4932				9														2
7				4947				9														2
7				4958				9														2
7				4994				9														2
7				5007				9														2
7				5109				9														2
7				5133				9														2
7				5181				9														2
7				5219				9														2
7				5237				9														2
7				5292				9														2
7				5340				9														2
7				5355				9														2
7				5413				9														2
7				5434				9														2
7				5469				9														2
7				5483				9														2
7				5509				9														2
7				5519				9														2
7				5522				9														2
7				5527				9														2
7				5533				9														2
7				5551				9														2
7				5561				9														2
7				5604				9														2
7				5639				9														2
7				5643				9														2
7				5646				9														2
7				5669				9														2
7				5680				9														2
7				5697				9														2
7				5719				9														2
7				5726				9														2
7				5731				9														2
7				5733				9														2
7				5736				9														2
7				5813				9														2
7				5817				9														2
7				5819				9														2
7				5839				9														2
7				5865				9														2
7				5920				9														2
7				5957				9														2
7				5965				9														2
7				5972				9														2
7				6003				9														2
7				6019				9														2
7				6026				9														2
7				6070				9														2
7				6093				9														2
7				6132				9														2
7				6168				9														2
7				6186				9														2
7				6251				9														2
7				6285				9														2
7				6294				9														2
7				6343				9														2
7				6344				9														2
7				6363				9														2
7				6372				9														2
7				6384				9														2
7				6412				9														2
7				6414				9														2
7				6432				9														2
7				6505				9														2
7				6521				9														2
7				6576				9														2
7				6595				9														2
7				6626				9														2
7				6662				9														2
7				6685				9														2
7				6687				9														2
7				6700				9														2
7				6728				9														2
7				6733				9														2
7				6740				9														2
7				6786				9														2
7				6801				9														2
7				6809				9														2
7				6824				9														2
7				6831				9														2
7				6861				9														2
7				6882				9														2
7				6903				9														2
7				6909				9														2
7				6917				9														2
7				6980				9														2
7				6994				9														2
7				7008				9														2
7				7051				9														2
7				7079				9														2
7				7080				9														2
7				7137				9														2
7				7153				9														2
7				7164				9														2
7				7193				9														2
7				7219				9														2
7				7252				9														2
7				7263				9														2
7				7284				9														2
7				7288				9														2
7				7324				9														2
7				7350				9														2
7				7356				9														2
7				7371				9														2
7				7372				9														2
7				7376				9														2
7				7441				9														2
7				7443				9														2
7				7469				9														2
7				7517				9														2
7				7576				9														2
7				7578				9														2
7				7632				9														2
7				7654				9														2
7				7660				9														2
7				7697				9														2
7				7704				9														2
7				7711				9														2
7				7772				9														2
7				7794				9														2
7				7800				9														2
7				7801				9														2
7				7808				9														2
7				7817				9														2
7				7838				9														2
7				7839				9														2
7				7851				9														2
7				7865				9														2
7				7891				9														2
7				7949				9														2
7				7953				9														2
7				7960				9														2
7				7967				9														2
7				8014				9														2
7				8067				9														2
7				8112				9														2
7				8151				9														2
7				8152				9														2
7				8153				9														2
7				8181				9														2
7				8182				9														2
7				8232				9														2
7				8361				9														2
7				8406				9														2
7				8418				9														2
7				8419				9														2
7				8427				9														2
7				8428				9														2
7				8431				9														2
7				8460				9														2
7				8461				9														2
7				8490				9														2
7				8492				9														2
7				8495				9														2
7				8519				9														2
7				8523				9														2
7				8524				9														2
7				8540				9														2
7				8541				9														2
7				8544				9														2
7				8571				9														2
7				8587				9														2
7				8590				9														2
7				8592				9														2
7				8608				9														2
7				8609				9														2
7				8663				9														2
7				8673				9														2
7				8674				9														2
7				8688				9														2
7				8754				9														2
7				8790				9														2
7				8792				9														2
7				8906				9														2
7				8907				9														2
7				8910				9														2
7				8930				9														2
7				8950				9														2
7				8962				9														2
7				8972				9														2
7				8977				9														2
7				8978				9														2
7				8987				9														2
7				8990				9														2
7				9007				9														2
7				9018				9														2
7				9044				9														2
7				9046				9														2
7				9055				9														2
7				9065				9														2
7				9113				9														2
7				9121				9														2
7				9131				9														2
7				9169				9														2
7				9175				9														2
7				9234				9														2
7				9235				9														2
7				9240				9														2
7				9241				9														2
7				9250				9														2
7				9270				9														2
7				9393				9														2
7				9415				9														2
7				9417				9														2
7				9436				9														2
7				9445				9														2
7				9456				9														2
7				9502				9														2
7				9510				9														2
7				9513				9														2
7				9530				9														2
7				9559				9														2
7				9589				9														2
7				9604				9														2
7				9612				9														2
7				9652				9														2
7				9663				9														2
7				9688				9														2
7				9731				9														2
7				9740				9														2
7				9747				9														2
7				9801				9														2
7				9810				9														2
7				9833				9														2
7				9849				9														2
7				9918				9														2
7				9937				9														2
7				9944				9														2
7				9948				9														2
7				9981				9														2
